"piyalralrang na sinsi kaninmu mukuwa i zenan harem kana wari.","I will take you to the mountains today.","老師今天要帶你們去山上。"
"sazu a kengkeng i zenan kema i inani.","Mom says that there are lots of mosquitoes in the mountains.","媽媽說山上有很多蚊子"
"piyalralrang na sinsi kaninmu mukuwa i 'uma harem kana wari.","I will take you to the fields.","老師今天要帶你們去田裡。"
"auwa ta penapitawa za dare' ziyamaw?","Are we going to loosen the soil?","我們要去翻土嗎?"
"auwa ta i iyan harem kana wari?","Where are we going today?","我們今天要去哪裡?"
"piyalralrang na sinsi kaninta mukuwa i zinanuman.","Teacher will take us to the riverside.","老師要帶我們去河邊。"
"auwa ta i iyan harem kana wari?","Where are we going today?","我們今天要去哪裡?"
"piyalralrang na sinsi kaninta mukuwa i zenan.","Teacher will take us to the mountains today.","老師要帶我們去山上。"
"auwa ta i zinanuman harem kana wari?","Are we going to the riverside today?","我們今天要去河邊嗎?"
"'azi, piyalralrang na sinsi kaninta mukuwa i zenan.","No, our teacher is going to take us to the mountains.","不是，老師要帶我們去山上。"
"auwa ta i zenan harem kana wari?","Are we going to the mountains today?","我們今天要去山上嗎?"
"'azi, auwa ta i 'uma harem kana wari.","No, we are going to the fields.","不是，我們今天要去田裡。"
"sinsi, auwa ta mena'uwa za eman i zinanuman?","Teacher, what are we going to see at the riverside?","老師，我們到河邊要看什麼?"
"auwa ta mena'uwa za valruvalruran.","We are going to see dragonflies.","我們去看蜻蜓。"
"auwa ta mena'uwa za valruvalrulren.","We are going to see dragonflies.","我們去看蜻蜓。"
"auwa ta mena'uwa za valruvalrur.","We are going to see dragonflies.","我們去看蜻蜓。"
"sinsi, auwa ta i zenan mena'uwa za eman?","Teacher, what are we going to see in the mountains?","老師，我們到山上要看什麼?"
"auwa ta mena'uwa za 'alrivangvang.","We are going to see butterflies.","我們去看蝴蝶。"
"auwa ta i 'uma kemakudaya?","What are we going to do in the fields?","我們到田裡要做什麼?"
"auwa ta mena'uwa kananta sinalem na kadumu, taranapaw ulra a 'iyavureng zi a walru mu!","We are going to see the corn we grow in the fields, but you need to be aware of the ants and bees.","我們要到田裡看我們種的玉米，要小心有螞蟻、蜜蜂唷!"
"piyalralrang na sinsi kaninta mukuwa i zinanuman melranguya?","Teacher, are we going to swim in the river?","老師我們要到河邊游泳嗎?"
"amelri, auwa ta mena'uwa za valruvalruran.","No, we are going to see dragonflies.","不是，我們要去看蜻蜓。"
"amelri, piyalralrang na sinsi kaninta mukuwa mena'uwa za valruvalrulren.","No, we are going to see dragonflies.","不是，我們要去看蜻蜓。"
"amelri, piyalralrang na sinsi kaninta mukuwa mena'uwa za valruvalrur.","No, we are going to see dragonflies.","不是，我們要去看蜻蜓。"
"sinsi, auwa ta i 'uma semalema za kulang?","Teacher, are we going to grow some vegetables in the fields?","老師，我們要到田裡種菜嗎?"
"valriiviiyan a valruvalruran i kaziyu a.","There are dragonflies flying around.","那裡有蜻蜓飛來飛去。"
"valriiviiyan a 'alrivangvang i kaziyu a.","There are butterflies flying around.","那裡有蝴蝶飛來飛去。"
"kiya kana vulay, sahar ku za 'alrivangvang.","Yeh! Wow! I love butterflies. They are very beautiful.","耶! 哇! 我喜歡蝴蝶，很漂亮。"
"valriiviiyan a 'alrivangvang i kaziyu a.","There are butterflies flying around.","那裡有蝴蝶飛來飛去。"
"na'una'u i kani, amanan mukuwa kana kaadawilran maw!","Come here and take a look. Don’t go too far!","在這裡看一看，不要到太遠的地方唷!"
"ai, 'azi mi auwa kana kaadawilran.","Got it, we won’t go anywhere too far.","好，我們不會去太遠的地方。"
"amanan pavekas! patawar kemakawang munu kuretapelra' mu.","Don’t run and walk slowly lest you fall down.","不要用跑的，慢慢走免得跌倒了。"
"maranger ku dikadika mena'u.","I want to see them right away.","我想趕快看到。"
"kemuda u mukuwa i talraviyaw?","How do you go to the block-house?","你怎麼去工寮?"
"kemuda u mukuwa i sizir?","","你怎麼去工寮?"
"mipalizing ku mukuwa i talraviyaw.","I drive to the block-house.","我開車去工寮。"
"mipalizing ku mukuwa i sizir.","I drive to the block-house.","我開車去工寮。"
"kemuda mukuwa i biyoing i intaw?","How does he go to the hospital?","他怎麼去醫院?"
"kemuda u mukuwa i Penghu?","How do you go to Penghu?","你怎麼去澎湖?"
"muitras ku za hikuki mukuwa i Penghu.","I go to Penghu by plane.","我搭飛機去澎湖。"
"kemuda u mukuwa i Penghu?","How do you go to Penghu?","你怎麼去澎湖?"
"muitras ku za sudang mukuwa i Penghu.","I go to Penghu by boat.","我搭船去澎湖。"
"muitras u za eman muruma'?","How do you go home?","你搭什麼回家?"
"muitras ku za ciē-yun muruma'.","I go home by MRT.","我搭捷運回家。"
"muitras za eman mukuwa i takesiyan i Panay?","How does Panay go to school?","Panay搭什麼去學校?"
"muitras za kisiya mukuwa i takesiyan i Panay.","Panay goes to school by train.","Panay搭火車去學校。"
"mizidēnsiya mukuwa i kiyukay i Kacaw.","Kacaw goes to church by bicycle.","Kacaw騎腳踏車去教會。"
"muitras u za ciē-yun mukuwa i takesiyan?","Do you go to school by MRT?","你搭捷運上學嗎?"
"amelri, muitras ku za bas mukuwa i takesiyan.","No, I go to school by bus.","不是，我搭公車上學。"
"mizidēnsiya u mukuwa i takesiyan?","Do you go to school by bicycle?","你騎腳踏車上學嗎?"
"ai, mizidēnsiya ku mukuwa i takesiyan.","Yes, I go to school by bicycle.","對，我騎腳踏車上學。"
"muitras u za kaw-tiē mukuwa i Takaw?","Do you go to Kaohsiung by High Speed Rail?","你搭高鐵去高雄嗎?"
"ai, muitras ku za kaw-tiē mukuwa i Takaw.","Yes, I go to Kaohsiung by High Speed Rail.","對，我搭高鐵去高雄。"
"muitras u za kisiya nu 'azi mu za hikuki mukuwa i Valangaw?","Are you going to Taitung by train or by plane?","你去台東搭火車還是搭飛機?"
"muitras u za bas nu 'azi mu mipalizing u mukuwa i kiyukay?","Are you going to drive to the church or take the bus?","你去教會搭公車還是開車?"
"mipalizing ku mukuwa i kiyukay, marakalre'ayan nu mipalizing ta kana muitras za bas.","I will drive to the church because it is more convenient than the bus.","我開車去教會，開車比搭公車方便。"
"adalrep a caw-se i kanmu?","Is the market close to your house?","超市離你們家近嗎?"
"'azi kaadalrepan, miotobay ku nu mukuwa ku kana caw-se.","No, it is not, so I always ride the motorcycle to the market.","不近，我都騎摩托車去超市。"
"adalrep na yuvingkiyok kana takesiyan?","Is the post office close to the school?","郵局離學校近嗎?"
"adalrep na aekaekanan kana siyataw?","Is the restaurant close to the station?","餐廳離車站近嗎?"
"mupatraran ta kemay kana siyataw zi kemakawang ta za lruwatra pung mu, raredek ta.","It only takes five minutes after you walk out of the station.","出車站再走五分鐘就到了。"
"miwari u harem?","Are you available today?","你今天有空嘛?"
"kemuda ziyamaw?","What is the matter?","怎麼了?"
"maranger ku mukuwa muzangiya kaninu.","I would like to visit you.","我想去拜訪你。"
"ulra ku vangavangan harem, uniyan ku i ruma'. nu aidan lra mu.","I am out today. How about another day?","我今天有事不在家。改天吧。"
"nu kemazu mu, kaulra nu wari nu 'emanan? kay ku muzangiya kaninu nu piya kare'alri.","Then, are you available tomorrow? I’ll visit you tomorrow afternoon.","那你明天有空嗎?我下午去找你。"
"ai, ngangara ku i ruma' kaninu.","Sure, I will wait for you at home.","可以，我在家等你。"
"kiumalra ku ziya, karuwa ku pasirep kana lrengaw? maranger ku venilin zanu vinavatiyan.","Would you mind if  I do the voice recording? I would like to keep a record.","請問我可以錄音嗎?我想做紀錄。"
"karuwa ta pasirep semasing?","Would you mind if I do the video recording?","可以錄影嗎?"
"amelri nu pana'uwan ku za trau, 'azi inepetr na puwalumayan zi, amanan!","No, I am plain and the warehouse hasn’t been tidied up yet.","我不好看，倉庫也沒整理，不要啦。"
"'inava nu semasing ku nu kemazu.","Then I will just take photos.","那我拍照就好。"
"amanan semasing!","No photographing either.","拍照也不要!"
"kakuda ziymaw, maranger u kiumalr za eman?","You are welcome. What would you like to know?","沒問題，你想問什麼?"
"kiumalra ku ziya, a eman nu kiyakarunan a lralrak u ziya?","What do you do when you are young?","請問您年輕時是做什麼的?"
"a kinsas ku a pakangaway, mawmu, meretra' ku lra harem.","I was a police officer but I am retired now.","我以前是警察，但我現在退休了。"
"nu kemazu mu, ulra ziya nu kiyakarunan harem?","Then, are you working at the moment?","那你現在有工作嗎?"
"kiumalra ku ziya, kaazu i zekalr nannu alrak?","Do your kids live in the tribe too?","請問您的孩子也住在部落嗎?"
"'azi, kaazu i tokay nanku alrak.","No, my kids are all living in the city.","不，我的孩子在都市居住。"
"nu kemazu mu, kazu u sasa?","Then, do you live by yourself?","那你自己一個人住嗎?"
"temavur ku ziya za saya za suwan zi za saya za 'ayam, ninku niruma'enan nazu.","I also keep a dog and a bird. They are my family.","我還有養一隻狗和一隻鳥，他們也是我的家人。"
"temavur ku za saya za ngiyaw inku, nu milralrang ta za haramhaman mu, ulra ta kivangavangan.","I have a cat too. I won’t get bored with the company of my pet.","我也有養一隻貓，有動物陪伴不會無聊。"
"maranger ku kiumalr kaninu za tu palisiyan pa'alrupan.","I would like to ask you about the taboos of hunting.","我想請問你關於打獵的禁忌。"
"'azi sazu ku kinalrazaman, mawmu, kunu tuvangaw zaku kinalrazaman ziya.","I don’t know much about that, but I will tell you everything I know.","我知道的不多，但我能回答的都會回答你。"
"ulra a eman palalisiyan kananmu kiyakarukarunan za pa'alrupan?","Do you have any taboos about hunting weapons?","你們打獵的武器有什麼禁忌嗎?"
"'azi padikes kana vavayan zaniyam kiyakarukarunan za pa'alrupan.","Our hunting weapons are untouchable to women.","我們打獵的武器不可以讓女生碰到。"
"nu kemazu mu, karuwa mukasa mukuwa pa'alrupa na vavayan?","Then, can women go hunting together?","那女人可以一起去打獵嗎?"
"Asaw, uniyan lra za biciw i ruma', uwa trima' za biciw inu.","Asaw, our home is out of rice wine, please go and buy some.","Asaw，家裡沒有米酒了，你去買米酒。"
"ulra ziya a saya dalilr i sawka, amanan ta ziya tremima'.","There is still one bottle left in the kitchen, so there is no need to buy one!","廚房裡還有一瓶，不用買吧。"
"'azi karuwa na saya dalilr, uwa ziya trima' za zuwaya dalilr!","One bottle is not enough for me, go and buy two more back.","一瓶不夠，再去買兩瓶回來！"
"tratrima' ku za biciw maniwan mu?","I am looking for rice wine. Do you have any rice wine?","我要買米酒，你們有賣嗎?"
"ulra, tratrima' u za manueman?","Yes! How many bottles do you need?","有啊!你要買多少?"
"tratrima' ku ziya za trinun, ulra mu trinun?","I want some eggs too, do you have some?","我還要買蛋，你們有嗎?"
"tratrima' ku za kiping.","I want to buy some clothes.","我要買衣服。"
"tratrima' ku za kavang.","I want to buy some clothes.","我要買衣服。"
"maranger u tremima' kana kemuda?","What kind of clothes do you like?","你想要什麼樣子的呢?"
"tratrima' ku kana kiping na lriketri tu 'aselr.","I want to buy the clothes with short sleeves.","我要買短袖的衣服。"
"tratrima' ku kana kavang na lriketri tu 'aselr.","I want to buy the clothes with short sleeves.","我要買短袖的衣服。"
"ulra ziya a vulretri' zi a trangiya tu pinivalrayan.","We have white and blue ones too.","我們還有白色和藍色。"
"verayay ku za saya za trangiya na kiping!","Please give me the clothes in blue.","請給我一件藍色的衣服！"
"verayay ku za saya za trangiya na kavang.","Please give me the clothes in blue.","請給我一件藍色的衣服。"
"Asaw mukuwa u i iyan a haremay? mukuwa u merenarenaza?","Asaw, where have you been just now? Did you go exercising?","Asaw你剛剛去哪裡了?你去運動嗎?"
"'azi, mukuwa ku puwalranga kani imu na vavayan tremima' za kulang.","No, I went grocery shopping for my grandma.","不是，我去幫奶奶賣菜。"
"kemazu awlra, miwari u nu karauv? wawai u kurekasa kaninku keravi?","No wonder! Are you available at night? Would you like to have a meal with me?","這樣啊，你晚上有沒有空?要不要和我一起吃飯？"
"'azi ku karuwa, auwa ku tremima'a za kavang.","No, I want to buy some clothes.","不行，我要去買衣服。"
"kurelranga ku lra kaninu nu kemazu.","Then, I will go with you.","那我跟你一起去。"
"'inavayan, kiumalra ku ziya pidaya paisu ini na savetu' na kulang?","Hello, how much is this bunch of vegetables?","你好，請問這把菜多少錢?"
"savetu' makavetra'an na kulang.","The vegetables are $20 for a bunch.","菜一把20元。"
"satingting makatelun na vurasi.","Thirty dollars for a pound.","地瓜一斤30元。"
"verayay ku za zuwaya vetu' za kulang zi za saya tingting za vurasi.","Please give me two bunches of vegetables and a pound of sweet potatoes.","請給我兩把菜和一斤地瓜。"
"Asaw, malalup ku murung za impis, karuwa u pavulas kaninku?","Asaw, I forgot to bring my pen. Can you lend me one?","Asaw，我忘了帶筆，你可以借我嗎?"
"'azi ku murung inku, nintaw ni Panay ini a.","I don’t have one either. This is Panay’s.","我也沒有，這支是Panay的。"
"nu kemazu mu, karuwa u pavulas kaninku za dika? kadika ku pareveliyas kaninu.","Can you lend me the pen for a second? I will return to you immediately.","那可以借我一下子嗎?我很快就還你。"
"ai, niya!","Sure, take it.","好，拿去。"
"lrayuwan, lrayuwan kuwayu lra i Panay.","Thank you and thank Panay for me.","謝謝，也幫我謝謝Panay。"
"maranger kemakuda?","May I help you?","需要什麼嗎?"
"parevelaliyas ku kanini na zuwaya 'etiv na valray.","I want to return these two books.","我要還這兩本書。"
"karuwa lra, ikalalup pareveliyas nu meredek kana teluwa wariyan.","Sure and remember to return them after three days.","好了，記得三天後要拿來還。"
"'azi u ziya pareveliyas kananku aitrul.","You haven’t returned me the eraser.","你還沒還我橡皮擦。"
"ku pareveliyasaw lra a daman.","I returned it yesterday.","我昨天就還了。"
"kemuda zi uniyan ku aitrul nu kemazu?","Then, why is my eraser missing?","那我的橡皮擦怎麼不見了。"
"nu pavulasanay kani Asaw kema ku.","Did you lend it to Asaw?","你是不是借給Asaw了。"
"'azi ku malrazam, ku kiumalray ziya i intaw.","I don’t know. I will go and ask her.","我不知道，我去問問他。"
"kunu pavulasay ziya nanku aitrul.","I will lend you my eraser first.","我的橡皮擦先借你。"
"Panay, ini na pakatras na kiping mu, tu ipavulas ni Asaw kaninu?","Panay, did Asaw lend you this coat?","Panay，這個外套是Asaw借你的嗎?"
"amelri, tu trinima' ni inani kaninku.","No, my mom bought it for me.","不是，這是我媽媽買給我的。"
"mararesan kaninu tu pakatras na kiping ni Asaw.","Asaw’s coat is the same as yours.","Asaw的外套跟你的一樣。"
"a 'uze'uzem tu pakatras na kiping i intaw, 'azi maresan naniyam pinivalrayan.","His coat is black, so our colors are different.","他的外套是黑色的，我們的顏色不一樣。"
"Panay, kivulas u za paisu kani Asaw?","Panay, did you borrow money from Asaw?","Panay，你有跟Asaw借錢嗎?"
"ai, parevelaliyas ku kanintaw harem kema ku mu, malalup ku murung za paisu.","Yes, I was supposed to return to him today, but I forgot to bring the money.","有，我本來今天要還他，我忘記帶錢了。"
"nu kemazu mu, parevelaliyas u nu aidan?","Then, when will you return the money?","那你什麼時候要還?"
"parevelaliyas ku kanintaw nu 'emanan.","I will return to him tomorrow.","我明天就還給他。"
"ai, puwalranga ku lra kaninu pakalrazam kani Asaw.","Okay, I will tell Asaw for you.","好，我幫你跟Asaw說。"
"na 'avutar mu, ta petriray kana tutak, na tikuras mu, ta petriray kana sawail, pamau nu kemani.","It is correct to catch mice through rangay and catch bamboo partridges through qjiulang.","老鼠應該要⽤⽯壓式陷阱抓，⽵雞應該要⽤套頸式陷阱抓，這樣才對。"
"kunuwa panadamaw lra za kemudakuda ta demaway kanini na zuwaya petrir.","Then I will teach you how to set up these two traps.","那我再教你怎麼製作這兩種陷阱。"
"naven lra na tralun i 'uma, uwa i puwalumayan elak za kawkaw, kay ta i 'uma.","The grass in the fields is too tall. Go to the warehouse to take the sickle and let’s go to the fields.","田裡的草太長了，你去倉庫拿鐮刀，我們去田裡。"
"niretra' i iyan na kawkaw?","Where are the sickles?","鐮刀放在哪裡?"
"ulra i ngidiran kana punun, nana'u u nu musavak u i puwalumayan.","It is next to the round basket. You will see it when you enter the warehouse.","在圓簍的旁邊，你進去倉庫就會看到了。"
"taranapaw nu maelak u, amanan mavuli', idangan na kawkaw.","Be careful and don’t get hurt. The sickle is very sharp.","小心拿，不要受傷。鐮刀很利。"
"idadupa'i nanku petrir!","Don’t step on my trap!","不要踩到我的陷阱!"
"ulra i iyan nanu petrir?","Where is your trap?","你的陷阱在哪裡?"
"kemuda zi malrazam u?","How do you remember?","你怎麼會記得?"
"ulra ku pinuzung i kani a, malrazam ku za ulra i iyan nanku petrir.","I make a mark here, so I know where my trap is.","我在這邊有做記號，我知道我的陷阱在哪裡。"
"a vuevu ini a, niyam retra'anay i zinanuman 'emevang za vulraw.","This is a fish trap which we put beside the river for fishing.","這是魚筌，我們放在溪邊捕魚。"
"uniyan za vuevu naniyam zekalr, mipangasip mi 'emevang za vulraw.","We don’t have any fish traps there, so we catch fish with a fishing rod.","我們那邊沒有魚筌，我們都用釣竿抓魚。"
"'azi ku ziya atalram mipangasip, panadamaw ku lra nu masalr?","I have never used a fishing rod before, would you mind teaching me next time?","我沒有用過釣竿，你下次教我好嗎?"
"ai mu! marelranga ta lra mukuwa pangasipa nu masalr.","Sure! Let’s go fishing together next time.","好啊!我們下次一起去釣魚。"
"nu kemazu mu, kunuwa panadamaw demaway za vuevu.","I will teach you how to make a fish trap next time.","那我下次教你做魚筌。"
"matriyakatruk lra nanu pangasip, kamau na ulra a vulraw mupangasip. pakunamun kezengu.","Your fishing rod is moving. Isn’t the fish on the hook? Pull it up!","你的釣竿動了，是不是有魚上鉤了!你快拉起來。"
"nu haremay lra, muiyuiyuz na sudang, kazu ku i kani kemezeng kana pangasip, uwa i kaziyu elakanay ku za savang.","Wait, the ship is rolling heavily. I am here to pull the fishing rod and you should go there to grab me the net.","等等，船太晃了。我在這邊拉釣竿，你去那邊幫我拿網子來。"
"kezengu na vulraw pukuwani kaninku. kunu puwalrangay kemezeng.","Pull the fish to my side and I will help you pull it up.","你把魚拉到我這邊。我幫妳拉起來。"
"ka'inavayan awa. sazu ta 'inevang harem kana wari, matemuy lra na kara'is.","Great! It is a bumper crop today with full fish baskets.","太好了!今天大豐收，魚簍都裝滿了。"
"kadikaya ta muruma', ta pu'atraray nanta wadiyan.","Let’s go back immediately and share it with everyone.","我們快回去和大家分享。"
"zuwa lra i sinsi.","The teacher is here.","老師來了。"
"amanan muzangizangi lra, kunamun kemayan.","Stop playing and quickly sit in your seat.","不要再玩了，快坐在座位上。"
"irayan! puwari ku lra!","Sorry, I’m late!","抱歉!我遲到了!"
"kunamun musavak.","Come in quickly.","快進來。"
"a pida Liyusan harem?","What day is it today?","今天星期幾?"
"a Liyusan Lima harem, a Kasede'an nu 'emanan, kay ta muzangiya!","It’s Friday today, we have a day off tomorrow. Let’s go out and play together!","今天星期五，明天放假，一起出去玩吧!"
"ai mu! kay ta i zinanuman.","Great! Let’s go to the riverside.","好啊!我們去河邊。"
"a pida Liyusan nu 'emanan?","What day will it be tomorrow?","明天星期幾?"
"a Liyusan Telu nu 'emanan, kay ta mamaliya nu piya kare'alri nu 'emanan!","Tomorrow will be Wednesday. Let’s go play ball tomorrow afternoon!","明天星期三，我們明天下午去玩球吧!"
"kakuda u nu 'emanamanan nu 'emanan?","What will you be doing tomorrow morning?","你明天早上要做什麼?"
"kemuda u?","What’s wrong?","你怎麼了?"
"maranger ku muta', auwa ku i tavuniyan.","I feel like vomiting. I need to go to the restroom.","我想吐，我要去廁所。"
"malingatr ku.","I feel dizzy.","我頭好暈。"
"miyakupu talaulep ziya.","Lie down and rest.","你趴著休息。"
"sinsi, nana ku tiyalr, auwa ku i tavuniyan.","Teacher, I have a stomachache. I need to go to the restroom.","老師，我肚子痛，要去廁所。"
"karuwa ku mukuwa murasa ku lima?","May I go wash my hands?","我可以去洗手嗎?"
"uri puwaludus ta lra, uwa lra nu haremay.","It’s almost time for class to end. Wait a little longer.","快下課了，等一下再去。"
"sinsi, nana ku tranguru', kiyami ku semede' nu piya kare'alri.","It’s almost time for class to end. Wait a little longer.","老師，我頭好痛，下午要請假。"
"ai, taranapaw muvuruk.","Okay, take care and go home.","好，回家小心。"
"sinsi, kiyami ku za sasede'an nu masalr kana liyusan sa, auwa ku pana'uwa kana ising.","Teacher, I need to take a sick leave next Monday. I have to see a doctor.","老師，我下禮拜一要請假，我要去看醫生。"
"ai, tarana'uwi nu zazek.","Alright, take care of yourself.","好，保重身體。"
"ulra i iyan i Sunay?","Where is Sunay?","Sunay在哪裡?"
"nana tu tiyalr, ulra i tavuniyan i intaw.","She has a stomachache. She’s in the restroom.","她肚子痛，她在廁所。"
"ulra i iyan i Kasang?","Where is Kasang?","Kasang在哪裡?"
"sinsi, nana tu tukeraw i Kasang, semede' harem.","Teacher, Kasang has a sore throat. She took a sick leave today.","老師，Kasang喉嚨痛，今天請假。"
"man 'azi zuwa i Sunay?","Why didn’t Sunay come?","Sunay為甚麼沒來?"
"halra pakalrazamaw mi ziya kannu.","Please introduce yourself.","請自我介紹。"
"i eman nu ngadan?","What’s your name?","你叫甚麼名字?"
"i Munay Sawawan ku.","My name is Munay Sawawan.","我叫Munay Sawawan。"
"a alrak u kana eman 'alrayan?","What ethnic group are you from?","你是哪一族的小孩?"
"a alrak ku kana Pinuyumayan.","I’m from the Pinuyumayan.","我是卑南族小孩。"
"a Yēncumin mu saruma'enan mapiya?","Are all your family members indigenous?","你的家人都是原住民嗎?"
"ai, a Pinuyumayan mi saruma'enan.","Yes, my whole family is Pinuyumayan.","是的，我們全家都是卑南族人。"
"a Yēncumin mu saruma'enan?","Are all your family members indigenous?","你的家人都是原住民嗎?"
"amelri, a Pinuyumayan i amalri, a Payrang i inani.","No, my father is Pinuyumayan, and my mother is Han Taiwanese.","不是，我的爸爸是卑南族，我的媽媽是漢人。"
"i temama i iziyu? pidaya tu 'ami lra?","Is that your father? How old is he?","那位是你爸爸嗎? 他幾歲了?"
"enem pulu' tu 'ami lra.","He is 60 years old.","他六十歲了。"
"i temama i iziyu? pidaya tu 'ami lra?","Is that your father? How old is he?","那位是你爸爸嗎? 他幾歲了?"
"amelri, a dawdawan i intaw kana naniyam zekalr, walu pulu' tu 'ami lra.","No, he is an elder of our tribe. He is 80 years old.","不是，他是我們部落的耆老，他80歲了。"
"pidaya tu 'ami ni vau lra?","How old is your brother?","你哥哥幾歲了?"
"pulu' walu 'ami lra i ivalri.","My brother is 18 years old.","我哥哥18歲了。"
"kama'izang kannu za 'ami i vau?","Is your brother much older than you?","你哥哥年紀比你大很多嗎?"
"maredawilr mi za lruwatra 'ami.","We have a 5-year age difference.","我們差5歲。"
"manueman nu tihasaran?","How tall are you?","你身高多少?"
"a sa leman pat pulu' hamayan ku.","I’m 140 centimeters.","我140公分。"
"sawariyan 'azi ta maretrevung maratihasar u lra, ai?","I haven’t seen you in a while. Have you grown taller?","好久不見，你是不是長高了?"
"ai, a sa leman telu pulu' hamayan ku lra.","Yes, I’m 130 centimeters now.","對阿，我130公分了。"
"marasemver u lra ai?","Have you gained weight?","你是不是胖了?"
"'azi, semiya' u mena'u.","No, you’re mistaken.","沒有，你看錯了。"
"maravarivariw u lra ai?","Have you lost weight?","你瘦了嗎?"
"'azi, marasemver ku lra.","No, I’ve gained weight.","沒有，我胖了。"
"marasemver u lra?","Have you gained weight?","你胖了嗎?"
"ai, telu pulu' kungcin ku lra harem.","Yes, I weigh 30 kilograms now.","對，我現在30公斤了。"
"auwa u i iyan?","Where are you going?","你要去哪裡?"
"auwa ku i kavalrayan miya'a kani sinsi.","I’m going to the office to see the teacher.","我要去辦公室找老師。"
"auwa i iyan i Munay?","Where is Munay going?","Munay要去哪裡?"
"auwa 'ematelra za rimekan.","He’s going to throw away the trash.","他要去丟垃圾。"
"ulra kana lralranguyan, 'a'ari'ari za lranguy nu haremay i intaw.","He’s at the swimming pool. He’s going to compete in a swimming competition later.","他在游泳池，他等一下要比賽游泳。"
"ulra i iyan i Sunay? 'a'ari'ari za melihis i intaw nu haremay.","Where is Sunay? She’s going to compete in a running competition later.","Sunay在哪裡?她等一下要比賽跑步。"
"ulra i pawazuwazukan i intaw, kay ku vinayaw.","She’s in the auditorium. I’ll go call her.","她在禮堂，我去叫她。"
"salrangan ta mukuwa i renarenazan.","Let’s go to the playground together.","一起去操場吧。"
"kay ku ziya tremima'a za kare'alriyan, miya' ku lra kannu nu haremay.","I’ll go buy lunch first, and then I’ll meet you later.","我先去買午餐，等一下去找你。"
"salrangan ta mukuwa merasa za tavu!","Let’s carry the lunch boxes together!","一起去抬便當吧!"
"uwa iya'a za zuma na trau, auwa ku miya'a kani sinsi.","You find someone else, I’m going to find the teacher.","你找別人，我要去找老師。"
"'a'ari'ari za cuēciyo harem kana wari i Munay?","Is Munay competing in croquet today?","Munay今天要比賽槌球嗎?"
"'azi, 'a'ari'ari za nekun atras i intaw.","No, he’s competing in high jump.","沒有，他要比賽跳高。"
"'a'ari'ari u nu azu kana wari nu 'a'ari'ariyan?","Will you compete in the sports day?","運動會那天你會上場比賽嗎?"
"ai, 'a'ari'ari ku za melihis.","Yes, I’ll compete in running.","會阿，我會比賽跑步。"
"'a'ari'ari u nu azu kana wari nu 'a'ari'ariyan?","Will you compete in the sports day?","運動會那天你會上場比賽嗎?"
"'a'ari'ari mi za kemezeng za tilu'.","We will compete in tug of war.","我們要比賽拔河。"
"naniwan ta za aekanan nu 'a'ari'ariyan?","Will we sell food at the sports day?","我們運動會要賣食物嗎?"
"'azi, naniwan ta za kēkuy.","No, we will sell balloons.","不，我們要賣氣球。"
"lrayuwan.","Thank you.","謝謝。"
"ulra i ruma' i temu na vavayan?","Is grandmother at home?","奶奶在家嗎?"
"ulra, ulra alrupe' i kiya'ezengan i intaw.","Yes, she’s sleeping in her room.","在，她在房間睡覺。"
"ulra i ruma' i temu na vavayan?","Is grandmother at home?","奶奶在家嗎?"
"uniyan, mau ziya mupatraran a haremay. raruma' lra nu karauv.","No, she’s not. She just went out and will be back in the evening.","不在，她剛出去了，要晚上才回家。"
"ulra i ruma' i temu na ma'inayan?","Is grandfather at home?","爺爺在家嗎?"
"ulra i pukazuwa tazar i intaw. uwa iya'u kantaw.","He’s upstairs. You can go up and find him.","他在二樓，你上去找他吧。"
"ulra a trau i ruma'?","Is anyone at home?","有人在家嗎?"
"i Munay a! sawariyan lra 'azi ku mena'u kannu. 'inava u?","It’s Munay. I haven’t seen you in a while! How have you been?","是Munay啊，很久沒有看到你了，你好嗎?"
"ulra i temama i iyan?","Where is your father?","你的爸爸在哪裡?"
"ulra i sawka maringring za kulang i intaw. kay ku vinayaw.","He’s in the kitchen cooking. Let me go call him.","他在廚房炒菜，我去叫他。"
"ulra i Sunay i iyan?","Where did Sunay go?","Sunay去哪裡了?"
"imu, zuwa mi lra.","Grandfather, we’re here.","爺爺，我們來了。"
"uniyan i temu i ruma'. ulra i 'uma. ngangarayu i inmu i ruma' kanintaw.","Your grandfather is not at home. He’s in the field. Wait for him to come back.","你們的爺爺不在家，他在田裡，你們在家等他回來吧。"
"sawariyan ta lra 'azi maretrevung, maratihasar u lra.","I haven’t seen you in a while. You’ve grown taller.","好久不見，你長高了。"
"salaw mi semangal mena'u kannu za zuwa u.","It’s so good to see you.","看到你來真開心。"
"a re'a i ini na vaveray kanmu. asezu i lralritekan.","Here’s a pineapple for you. Put it in the refrigerator.","這是給你們的鳳梨，要放到冰箱裡。"
"kemani sawariyan 'azi u zuwa. ku vinayaw mapiya alamu mukasa ta mekana.","It’s been a while. Let’s have a meal together.","這麼久沒來，我叫大家一起來吃飯。"
"amanan venangavang lra. 'a'awu ku kana kurisepa. kay ta i pakayanan marezayazayara.","No need to bother. I’ll just have tea. Let’s sit in the living room and chat.","不用麻煩了，我喝茶就好，我們來客廳聊天。"
"lrayuwan za nu demaulr. vavuruk ku lra.","Thank you for your hospitality. I have to go now.","謝謝你的招待，我要回去了。"
