"zi mengangara lra za ra'aniyan kana dawa, aramawa na 'azi malrazam za marayas mukuwakuwa na viyaw makalrang kana dawa.","現在就等著小米收割了，但是他並不知道梅花鹿經常穿越小米田。"
"mukuwa na ayawan mena'uwa mu 'azi marekamelri, marekaiyaniyan na tinuhus, ini i Samilikan 'emalang kani temamataw zi masaki.","頭目到田裡一看和之前沒有不同，所種植的越來越少，Samilikan就固執的隱瞞與父親爭吵。"
"'azi lra kiseker i temamataw za 'ilremesan, puwazuk kana zinekalranan na miinelrangan malrazam za pa'alrupan, mukuwa i 'uma meraunga sa'esungan,","父親爭不過所以非常生氣，就召集有狩獵經驗的族人，夜晚到田裡埋伏，"
"a palri'esungan tinukavulayan salaw semenan na vulan mu mupatraran a kamelri vangsar a viyaw,","到了半夜月色又美又亮時出現了非常英挺的梅花鹿，"
"zi nantu su'ang mu sin'uazan za 'azi ziyan mena'u nazu kanini na sinevsev na zana'.","且在鹿角上掛滿了那些人從未見過的琉璃珠項鍊。"
"izu na viyaw mu 'azi milingaw kana ulra a trau, payas mukuwa mudalrepa kana tu kinasahar kani Samilikan.","那隻梅花鹿並不理會有其他人，馬上前往接近它所喜愛的Samilikan。"
"mena'u na ayawan mu payas semekung pakunamun kana viyaw, tu patrepayay penana' i taharang na viyaw zi kuretapelra' minatray.","頭目看見後馬上拉弓立即射向梅花鹿，射中胸膛梅花鹿就倒下死了。"
"kemay kanizu lra sipeleng tu anger ni Samilikan, 'azi lra maekan ma'au, muvalis lra tu kakuwayanan,","事件之後Samilikan心情低落，不吃不喝，整個人也變了，"
"kazu a sayawari i Samilikan kiyami kani tamamataw za maranger mena'u kanizu na viyaw tu su'ang, zi tu raretra'anay i dadare' patrepa kana titing,","有一天Samilikan就向他父親要求再看一次那梅花鹿的鹿角，並將鹿角放在正對屋簷的地上，"
"i Samilikan mu paseki kana sa'usa'uv zi paanun mukuwa kana tiyangetingan zi piyalusu menekun, penauwa hemelrepa kana tu su'ang na viyaw zi tu tapesukay tu tahareng ni Samilikan.","Samilikan就爬到屋頂往下從屋簷跳下去，鹿角正好刺中俯身跳下的Samilikan。"
"mazakezak lra i temamataw zi na kazu ziya i kazu na niruma'enan, payas marulrazam i temamataw za maw na kemazu awlra kema, zi pavekas musavak mukuwa venasuka kantu travak ni Samilikan mu,","他的父親及在場的族人非常著急慌張，他父親隨即知道事情緣由，跑進屋內翻出Samilikan的衣櫃，"
"mena'u lra za matemuy na sinevsev na zana' i travak, zi kamaresanan kana tu sinu'uzan i su'ang kana viyaw,","就看到滿櫃的項鍊，且和梅花鹿角上所掛的一模一樣，"
"zi kuwatreng lra tu anger ni temamataw, kemuda zi 'azi merengay pakalrazam za tu piniangeran kainku ini na alrak awa kema.","父親的心情很難過，心想為何這個孩子不將心事告訴他。"
"aziyu ziya inta na Pinuyumayan na temaramaw mu salaw kana mukalrazam, kazuwan na vavayan na maranger menadanadam mututemararamaw.","早期卑南族的傳統巫術很盛行，不少女性習巫。"
"maw mu na ututemararamaw mu, ulra tu iyaturusan kakalrangan, pakangaway i tainataw na temaramaw mu salaw pazangal tu kinayanan i zekalr.","巫師有他傳習的過程，在早期巫師也有一定的社會地位。"
"na temaramaw nantu kiniyakarunan penalisi salaw kana alaway,","女巫施作範圍很廣，"
"nantu pinakasazu penalisi mu maw na puwatremel kana mikuwalengan zi maw na puwaelak kana kuwatrengan na viruwa zi maw na kianun kana tu paka'inanavayan kana trau, zi maruwa penalisi puwalrang miya' kana malremes tu eman ziya,","主要是為人治病、驅邪和祈福，也要幫族人協尋失物，"
"kemawan kana malremes tu hung mu maruwa miya'. kitinavavawan kana lralrak na mazakezak zi uniyan za tinavawan.","像是找尋走失的牛隻，還要為小孩收驚招魂等。"
"harem mu na zazekazekalr ulra ziya na mutrungulr kana temaramaw, temaramaw kana mikuwalengan,","現在各部落還有傳統的巫師，"
"puaelak kana kuwatrengan na viruwa na iturus kanintaw. nu lralrivuwan ta mu zuwa lemapusa kana lralrivuwan. mukuwa puzazangiya kana minatray kana tu inu'uma'umayan, demuru zi kare'alri. nu piya penalisi mu muruma', lemapus lra i ruma'.","為族人治病、驅邪及執行生命禮俗。"
"na Pinuyumayan na temaramaw mu kazuwan, na 'inanavayan nu penalisi mu penalisi kana kuwalengan na trau paka'inava, na kuwatrengan mu, penalisi pakakuwaatreng kana trau.","卑南族的巫術又分為白巫術與黑巫術，白巫術專門替人治病，黑巫術則施咒害人。"
"na temaramaw mu marekazuwan na 'inanavayan, puwaelak kana waelepan kana kakuwatrengan, nazu na kuwatrengan na temaramaw mu, 'azi penalalisi elra.","巫術多為利人，目的是消災去禍，害人的的黑巫術較少施用。"
"aziyu ziya mu, uniyan za ising, nu kuwaleng ta nu nana ta mu, miya' ta kana temaramaw tu taramaway ta, nu kitaramaw ta lra zi pakutatena' ta anger mu, ta kuwalengan zi ta nanayan mu,","以前醫療不發達，只有靠巫師的作法來治療病痛。只要病人有信心，"
"temaranapaw ta kananta aekanan 'azi ta maekan kana vaaw na 'azi ziya dineru na eman ziya mu nanta kuwalengan ta nanayan mu ka'iyanava lra.","注意保健也自然就好起來。"
"a aziyu ziya mu iniyan za kali kemezeng kana zanum puzanum za 'uma esan, kiretrevung za 'amenin tatelraw sawariyan na wari mu,","在過去沒有水利設施灌溉的農田，遇到長期持續乾旱的日子時，"
"minanatray na inu'uma. 'alra (halra) na saema na zanum zi minanatray na isalem.","農作物會因缺水而枯死。"
"na tariya'udalran mazayazayar na ma'a'izangan i zekalr, kemuret za ka'iyanava na wari, na zinekalranan padang mimaeman kana awatranan na kiruwan penazek zatu tariya'udalr kana vatukun, zi teruterusan,","有關祈雨的祭儀活動由部落長老商議，並選定適當日子，族人盛裝並揹著祈雨時必備的竹筒及竹製水槍，"
"mianger za kiyalrimayan kana temuwamuwan za lrayuwan i anger, za semungal kana demaway na viruwa i itras, muwazuk i palakuwan.","大家都懷著一顆對祖先感恩，對天恭敬的心，於部落巴拉冠前聚集。"
"maw na rahan mukasa kana avukulr kazu kana karuma'an i ngawayan kianun penalisi kiya'ulas, kiyami kana lingatr zi kana lu'em na temuwamuwan,","由祭司率同巫師首領在祖靈屋前祈禱祭祀及淨身，向上天及祖靈祈禱，"
"piya na rahan na avukulr miinurung kana tawlriyulr, kemezeng kana zinekalranan,","之後由祭司及巫師首領攜著鐵鈴，"
"muwayar 'emuy'uy makadalan hemilrehilre masikasik mungawayan mukuwa kana mizanum midanaw, meredek kana midanaw na mizanum,","率領族人列隊沿路呼喊以輕快的步伐前往河邊、湖邊，"
"na rahan zi na avukulr penalisi ziya i kazu kana zanum, semilrev mavak kana tu taterus zi temerus piyaitras 'emuy'uy pakirev marengay, 'uda'udalr 'uda'udalr,","抵達河邊、湖邊後祭司及巫師首領再次向河水祭祀，拿起竹製水槍裝滿水朝天空噴水並大聲喊叫「下雨吧！下雨吧！」，"
"kema marengay na kemakezeng temehateha, mitaterusan na zinekalranan ma'inayan vavayan, vangsaran vulavulayan, matapesipesi' mapiya marepakalrawalrawa matapesipesi' kana zanum iniyan za 'azi mutangerus tu zazek.","帶領者帶領大家不斷呼喊祈求，族人無分男女老幼都拿著竹製水槍大家相互拚命的潑水，每個人都全身濕透。"
"mena'u za 'aremeng na lingatr za kutrem uri 'a'udalr nu kema zi, 'araremeng lra, maruwa lra nu kema na rahan zi na avukulr mu, muwayar lra hemilrehilr muraruma'.","看到天空烏雲密布變暗即將下雨時，祭司及巫師首領說天黑了夠了時，族人再列隊緩步回家。"
"ini na tariya'udalran, patrepa za sawariyan 'azi ma'udalr sa'ami zuwa'ami,","祈雨的祭祀活動，是遇到長久甚至一年兩年乾旱不下雨，"
"mavangavang na muwa'uma kana tu isalem zi iniyan za 'a'awan za zanum mu marenagy na rahan puwazuk kana ma'a'izangan mazayazayar temari'udalr, marepakuwakuwa za tariya'udalran.","農人非常著急煩惱所種作物及無水可喝時，祭司就會召集族中長者商討祈雨事宜，大家競相祈雨。"
"ini na tariya'udalran, musavak kani Taiwan na Mingkuk kemirakaz a 1949 'ami mu maziyazi kana temariya'udalr, palru harem 'azi lra temariya'udalr,","祈雨的祭祀活動，一九四九年政府播遷來台之後就停止了祈雨的祭祀活動，一直到近幾年都沒有舉行祈雨儀式，"
"meredek lra kana 1993 'ami muvasuk lra ini na tariya'udalran za inukasayan muwazuk na Pinuyumayan,","到了一九九三年卑南族人開始辦理聯合年祭之後才又回復祈雨的活動，"
"ini na kemani kana pazangal na kakuwayanan kamelriya ta 'atrelranay? ta tralitraliyaw ini na kakuwayanan patarivelretreng.","這個珍貴的傳統習俗怎麼可以遺棄呢？應該承襲這傳統習俗直到永遠。"
"na Pinuyumayan na trau mu kazuwan na mukuwa musavaka kana vavayan, zi muravak kana vavayan tu niruma'enan, kamawan kana Payrang na mukuwa musavaka.","傳統上，卑南族人盛行招贅婚，男到女家，成為妻子氏族的成員之一，類似漢人之入贅，但其實不同。"
"maw mu 'azi maresan tu ikakuda, nu ma'inayan ta,","生男為別人家出力，"
"mukuwa ta kana zuma na trau pupatraran ta za ta kezang, mukuwa kemirungetra temulre'ay mena'u kana zuma na trau mu, maruwa ta puitras za ta ikatratrau.","照顧別人家是可以自傲的。"
"nu maranger ta para'azin kana lralrak mu, miya' ta nu vetriliyan nu 'azi kavangavangan i 'uma kamawan nu muwaludus lra na 'amiyan nu muketrep misama' za saya na vulan zi meredek kana pakavekal kana 'amiyan nu kazazuwa vulan.","傳統的婚期一般安排在十一月至隔年二月間冬季農閒時期。"
"nu uri paveray pakangaway za muketrep wariyan na ma'inayan mu demawulr kanantu wadadiyan na ma'ina'inayan salrangalrangan makutr kanizu na paurung na eman ziya mukuwa kana vavayan.","在婚期前十天，男家邀集男性親屬一同搬送聘禮至女家。"
"tu aurungan mu saya na hung, tu 'uma, zi puran a muketrep pungulran, zi tu palizing sasaya, zi maw tu kiyakarun i 'uma, deruwan a saya maw na tu petrir.","包括牛一頭、土地一塊、檳榔一大束、牛車一台、鐵犁一把、鐵鍋一口及獵具……等。"
"pakalikuzan za muketrep wariyan mu, na vavayan mu padang za tu parevelaliyas na kutra na 'avay.","十天後，女方家預備好答禮酒、糕。"
"maw na tu niruma'enan na vavayan na auwa mateza kanantu ruma' na ma'inayan zi nintaw pinalakuwanan auwa kitrevunga. zi maw na ma'inayan na kiyatrevung.","由女方家族送往男家及新郎所屬的聚會所以迎親。"
"nu piya tremekel mu, tu pilralrangaw matez na ma'inayan mukuwa kana tu ruma' na vavayan.","由男家招待飲酒後，一起伴送新郎至女家，在女家宴飲。"
"muwazuk lra kana vavayan mekan tremekel meredek kana alusu na 'unin, na kemay kana ma'inayan na kemay kana vavayan na vangsaran zi na vulavulayan ziya mu, pureha lra muwarak meredek za palri'esungan.","至傍晚，兩家族男女青年開始婚禮舞蹈，直至深夜。"
"a azu kana 'aremeng mu, 'azi iyulray kana vavayan zi mareveliyas i palakuwan kazuwa,","當晚新郎仍回聚會所住宿，"
"tu kazazuwa 'esungan mu, maw lra izu na pare'azin kanazu na kemezeng mukuwa kana vavayan, zi iyulray lra izu na pinaveray na ma'inayan kana vavayan,","次晚始由媒人陪伴新郎至女家，是夜開始在女家住宿，"
"izu na pare'azin mu, mukuwa penalisiya kanantu temuwamuwan na vavayan merengay za pinaretrevung lra nania kema, inia na paveray mu puludus lra.","媒人至女家時，對女家祖先行祭告禮，至此婚禮遂告完成。"
"nu ulra ta niruma'enan kiruwaday i punapunan nu piya ta melingez zi nu parekipiya kana palalisiyan mu, karuwa lra kipuwazangi nazu na lralrivuwan.","若我們有親友離開人世間，結束了喪禮和祭儀之後，喪家就可以被邀請拜訪親友。"
"tu pauwayanan za puwazangi kana lralrivuwan mu, merarengay kanizu na trurin lra kana tu inuwauwayan mu tu puzazangiyaw nantu niruma'enan nazu na lralrivuwan. nazu na tu inuwauwayan mu tu daulraw lra nazu na lralrivuwan pazuwa puwazangiya.","撫慰喪家的道理是說邀請死者的家屬親友到死者常去的親友家拜訪親友。"
"nu meredek kana tu auwayan muwazangiya nazu na zinuwayan muzangi mu kazu i sulrasulray padang za kutra tu piyadare'aw na zuwa muwazangi zi musavak zi kemesis trematrangis.","到了親友的家以後，親友們會在門口向地上滴下幾滴酒，死者的家屬親友才進入屋內大聲哭泣。"
"na miruma' mu tu puayaraw na aekanan na takilr zi aruwa lra zi alamu mulitrulitrunga ta kare'alri kema zi kararuwa mu lra zuwa kani muwazangiya,","主人家擺置食物酒杯一起圍坐用餐並告訴喪家親友以後就可以來訪了，"
"nu 'azi demaulr mu maira ta mukuwa muwazangiya.","如果沒有受邀是不好意思隨意探訪親友的。"
"nu 'ali'an lra, nu wadadiyan lra, nu ulra ziya na demaulr mu mukuwa muwazangiya.","無論是友人或親戚，只要有人邀請就可以去探訪親友接受撫慰。"
"nu mukuwa muwazangiya 'azi sawawariyan kemayan, nu sawariyan ta zazu mu kamawan ta za ma'ulid za kakuwayanan.","探訪親友時不會停留很久，如果待太久很像是不懂禮貌。"
"kemazu nanta kakuwayanan nata ikakuda.","我們卑南族有這樣子的習俗。"
"inta na lralrivuwan mu sadeku lra ta anger zi kararuwa ta lra mukuwa muwazangiya kanazu.","使喪家內心非常溫暖而且之後就可以探訪其他的親友了。"
"i Patakiw nu mekan mu kakawukawud, salaw kana sazu. nu kasavelawan mu temariyakawud venavusus za trau. “muwavatri' a ruma'! muwavatri' a ruma'!” kema,","Patakiw的食量非常驚人，肚子餓的發慌時還會驚嚇欺騙，大喊「失火了！失火了！」"
"nu mukuwa 'emuvuta mapiya kana apuy mu, i intaw semulikuz, tu paretelunay puudung tu 'avay za trau,","趁著大家去救火時，他回頭三兩口就把他人做的糯米糕吞進嘴裡，"
"na zinekalranan salaw mavangavang nana i tranguru' kanintaw.","族人都對他非常厭煩及頭痛。"
"tu angeraw za trau treme'tre' kana ketrivi na kawi, maranger pinatray kaintaw. aramawana ma'izang tu kezang ni Patakiw, maresan za hung.","有人就設法用大樹幹壓死他，但是Patakiw力大如牛。"
"tu sangalraw na kawi zi tu puruma'aw, pana'una'u kana zinekalranan tu kezang.","還把樹幹扛回家，向族人展現他的力量。"
"a maw ziya, i Sanasan zi i Taiwan mu maridalrep, kazu a saya kayakay dinaway za vasikaw, maruwa ta kemakawang mukuwa.","在早先，綠島與台灣非常接近，兩地之間有一竹橋連接，可以用走路過去。"
"a pa'a'alrup mu tu patrelikulikuwanay maresenenganengan. tu trakaway penusar i Patakiw mareveliyas i Taiwan zi tu rivasaw na kayakay.","在打獵時大夥三拐兩拐繞來繞去就分散了，且棄Patakiw一人偷偷的返回台灣，並且將竹橋拆掉。"
"na zinekalranan mu 'inava lra tu anger kana uniyan lra i Patakiw i zekalr kema.","族人們的心情變得很好因為Patakiw不在部落。"
"i Patakiw kazu i Sanasan muliyuliyus i lratar miyamiya' kana tu lralrang mu 'azi pakaiya' zi marulrazam za tu pusaray mapiya, man tu kuwaniyaw ku awa kema.","Patakiw在綠島的岸邊繞來繞去找尋他的同伴始終找不到，才知道大夥已經逃回去了，心想他們為何如此對待他。"
"maw na kemazu ziyamaw, na kayakay mu uniyan lra zi 'azi lra pakauruma' zi, 'ilremes maulep zi savelaw i Patakiw, kemayan lra i rakaz za kawi zi alrupe'.","不但如此，橋斷了回不了家，Patakiw又氣又累又餓，坐在樹下睡著了。"
"matiya' za ulra a ma'izang a vulraw venavina kantaw, “Patakiw-wa! Patakiw-wa! i Zarungaw ku kana 'a'ami'ami alamu i ngidiran kana lrevek zi paekanay ku za 'avay, kanuwa pazekaw muruma'!”","他夢見有條大魚在呼喚他，「Patakiw啊！Patakiw啊！我是Zarungaw，你每年到海邊來餵我吃糯米糕，我就將你揹回家！」"
"masenkin za tu kinalrupe'an ni Patakiw mu, mena'u za kazu i ngidiran kana lrevek temiya'uti'ung a ma'izang a vulraw.","Patakiw從睡夢中醒過來，就看見海岸邊有隻大魚在向他點頭。"
"meredek kana uwasavakan i Hinangki, temuru na vulraw kani Patakiw, “piangeru ikalalupi ku nirengay, nu sa'ami mu alamu paekan i lrevek parasan, sunanay ku za 'avay, nu patavang u zi venariw venalenan ziya mu, 'azi penauwa nu ipaekan.”","到了卑南溪口，大魚再次囑託Patakiw：「不要忘記我交代的話，每年到海邊來餵我，獻給我糯米糕，若獻祭後還有颱風洪水，就表示獻祭不夠誠意。」"
"i Patakiw mu muvalis 'inava lra tu kakuwayanan, zi kana 'ami ziya mukuwa patavanga i lrevek ngidiran,","Patakiw從此行為像變了一個人似的，且每年都到海邊獻祭，"
"na zinekalranan mu kurelrang kani Patakiw patavang, mutrungulr meredek harem lra ini na palalisiyan i Puyuma.","而族人也跟隨Patakiw一起獻祭，這祭儀也就在南王部落傳承到現在。"
"na pa'ira'iraw mu iniyam na zekalr i Pinuyumayan naniyam 'amiyan mu naniyam sasenay kana ma'inayan.","所謂pa’ira’iraw的古謠是卑南族部落在年祭時男子所吟唱的歌謠。"
"na pa'ira'iraw na zazekazekalr 'azi maresaresan, maw mu nantu pauwayan 'azi marekamelri za adawilr.","各部落的古謠並不相同，但是意義上差異相距不遠。"
"na pa'ira'iraw marekazuwa, na saya mu maw nu kazu i tralun temateha na ma'a'izangan 'emiraw na vangsaran zi na mikakavung,","古謠分為兩種，其一是大獵祭在野外時由長者領唱，青年及成人合聲，"
"na saya mu maw nu trematruwalr ta kana 'azi 'iyanavayan, ini na 'azi 'iyanavayan na kinakuwa mu maw na minatray tu trau i ruma' nu muruma' kemay tralun mukuwa tremuwalra venakvaka na kemay palakuwan.","另一則是為不幸者開啟去除穢氣，所謂不幸者是指家中有人過世的，巴拉冠的人員從野地返回後前往去除穢氣。"
"na kemakezeng semenay mu temateha kema ta pungadangadan zatu kinitralunan, zi semenay kana tu inuwayan na ma'inayan 'emalrupa na ngadan na zenan, palru kana pinisapsapan talraviyaw i tralun.","帶領吟唱者稱之為temateha，將其在山野情形編填歌詞，吟唱男子前往狩獵的地名山名。"
"na senay nu mukuwa tremuwalra mu venasivas venakvak kema ta, semenay temara nu temaramaw puwaelak zatu 'angesisan kuwatrengan, venanvan melapus za lrehiyan, inutehayan.","前往去除穢氣所吟唱的古謠則稱為venasivas，吟唱表示施法除去汙穢壞事，驅除解脫煞氣。"
"nu pa'ira'iraw ta kana 'azi 'iyanavayan mu, kana kinitralunan na 'amiyan kana vetrelan, trungulraw traliyaw kakuwayanan za awatranan velretrenganan, kanini na vekalan na 'ami kiyami za ka'iyanavayan i zekalr i ruma'.","在年關獵祭時為不幸者吟唱古謠，是傳承自古代的傳統，並在新的一年為部落家庭祈求幸運吉祥。"
"senay nu trematruwalr, “kanini na kinitralunan na 'amiyan, vanvanay ziyan vakevakay ziya paka'inava lra pakavulay lra, mulapusa lra za are'etran za kuwatrengan”, kema tu pungadan.","除喪歌謠的大意為：「在這獵祭年節，為其除喪解脫使其完美，並解除憂難不幸。」"
"talikuzakuzan na sasenay mu maw nu muwaarak lra i palakuwan kemani tu ipungadan.","最後吟唱的古謠是在巴拉冠傳統舞會。"
"“unkunan lra ini na 'amiyan semungal za demaway za temuwamuwan, trungulraw ta kakuwayanan na vulay, mulapusa ta za kalramalramanan, vulay a inuayaran za vulavulayan vangsaran.”","歌謠的大意為：「為新年跳吧，敬謝上蒼祖靈，傳承優美傳統習俗，讓我們解除貧困憂苦，跳舞的男女青年很美麗。」"
"kasazuwan tu pinungadanan kana pa'ira'irawan, pinupana a pipidaya.","所吟唱的歌詞非常多，在此僅列舉數首。"
"ini na sizung na kinakuwa mu, tu pinakapazangal za ma'inayan i Ulivelivek zi i Tamalrakaw a awatr ziya.","在古時候sizung對初鹿和泰安部落的男人來說是非常珍貴被重視的。"
"a sizung mu kazuwan na trau 'azi malrazam za tu kakudayan pauwayan. ulra na maw nu kimatatengez ta za 'alra,","但是有很多人並不明瞭sizung的意義，有人以為sizung是與敵人作戰時，"
"mitazaw ta i lima i saynin zi na saya na lima mu midinikes ta za tatala' 'aziya ta mavuli' kema, izu na tatala' mu maw na sizung kema. na kemani na vati mu amelri tu pauwayan kana sizung.","一手持刀另一手持阻擋敵人武器以免受傷的器具，那個器具就是「盾牌」，這樣的說法都不是sizung真正的意義用途。"
"tu vitivatiyan za sizung mu, ulra ta ma'izangan i Ulivelivek i Senayan kemani tu tinililran,","關於sizung的傳說，初鹿部落有一位長者名叫Senayan，她曾寫了有關sizung的傳說："
"“a awatr ziya mu salaw semalipez za tu sayhuwan za tu ikakerevatr, maw mu tu patelraulrausay mena'una'u manadam mapiya za tu ikakuda.","「古時候的人都非常保守謙虛的隱藏自己的智慧和能力，但是長者們都會暗地觀察且清楚的掌握那些青年們的所作所為。"
"zi kanizu na 'ami mu, kazu a mingadan kani Salrevaw kerevatr zi halamham a trau.","在那一年，有一位名叫Salrevaw的青年強壯且動作敏捷。"
"kurelrang muzenan mangayawa, musavakan i zenan mu maw intaw na kiya'ulu za tranguru'.","他跟隨著眾人出草，入山後就屬他一人獵獲敵首。"
"muruma' mu penalisi, kalrayakayanan i apuapuy paliyus.","回部落舉行祭祀後眾人圍坐在營火四周。"
"ina sasa mu (izu i Salrevaw), mahelr lra za kipuwaitrasan tu ngadan, tu dikesay nantu kinayanan na lipad zi po...po kema menekunekun.","這時有那麼一個人（即Salrevaw）內心急著想要被讚揚，突然間他抓住板凳板凳，口中發出po……po之聲跳了起來。"
"lralra! mena'u na trau kemuda kema zi marepali'atr, payas kazu a ngai ni na rahan, maw nanta ma'inay kanini na 'ami kema marengay zi kemay kanizu lra demaway za sizung,","怎麼啦！眾人睜大雙眼想知道發生甚麼事，就在這時，祭司馬上發言說，這位就是我們今年的英雄。從那時起就製作這sizung，"
"zi nu 'amiyan palrawus muwarak mu, na may'alra marevulavulas semizung. na kerevatr mu maruwa paliyus, tu patra'tra'ay puitras za tu ngadan”.","在每年跨年通宵舞會時，讓那些曾獵獲敵首者手持sizung跳舞，體力好的人若能跳完一圈，大家鼓掌贊揚他。」"
"a sizung mu dinaway za kawi za vanin, tinutrawtrawan za mudingan. i likuzan kana vanin mu midadikesan, tinilu'an za zuwaya za tawlriyulr.","sizung是（圓弧狀）原木木板製作的，板面畫有人頭圖案，板後裝有手把，手把綁著兩個鐵鈴（警鈴）。"
"ina tawlriyulr mu tinuketuk za vatulrayaw za mulemuled, karuwa za sapasa tu ikatatelraw, pinu'utilran za vutulrayaw i paduk, karuwa lruwatra tingting tu ikaaluzun.","鐵鈴由鐵板錘打成圓管狀，長度約二十公分，圓管中另吊著一根鐵棒，全部重量約五公斤，跳sizung舞的動作是使鐵鈴撞擊木板。"
"nu semasizung mu tu pakalretunaw na tawlriyulr kana vanin, na sayhu semizung mu “kelang! kelang!” kema tamuni nu maruni.","會跳的人，他的sizung會發出響亮「戈浪！戈浪！」撞擊聲。"
"a awatr ziya na 'azi may'alra mu, 'azi makuwa elra semizunga, kairayan kema. zi nu semizung mu tu siriyay za trau. 'azi padadikes za vavayan, paka'itu kema.","在古時候未曾獵獲敵首的，羞於持sizung跳舞，會遭受他人恥笑。女人更忌諱去觸碰，認為不吉利。"
"ini na kakuwayanan za sasizungan nu muwaarak mu, kemay a awatr ziya 'azi murepureput i Ulivelivek, kanini na pidaya 'ami na Tamalrkaw mu tu parevalrukaw masasaalr a tu sasizungan, maw na salaw 'azi mresan a tu pauwayan.","雙方相互約定停戰之用。"
"tu pauwayan za sizung i Tamalrakaw mu, makakuret maziyazi patatengezan tu pauwayan. na sizung i Tamalrakaw mu, dinaway za zuwaya za vanin na saya mu valri'as na saya mu a vawur pinatratre'ep,","泰安部落的sizung是由兩種不同材質的木板合併做成的，其中一種是杉木（valri’as），另一種是血桐（vawur），"
"tremara nazu na marekazuwa na 'alrayan makakuret za paareka'iyanavayan zi karaesa kana sizung kemay kanizu lra 'azi lra matatengez na Paywan zi Tamalrakaw.","做為使敵我雙方約定相互和好的標記，雙方各持一個，自此以後排灣族人和泰安部落不再征戰。"
"i Ulivelivek kanini na muketrep misama' za pidaya 'ami mu, tu valisaw tu kakuwayanan kana pakituvangsar za valalisan.","跨年傳統舞會時跳sizung舞的習俗自古以來初鹿部落從沒間斷，近幾年泰安部落也再回復跳sizung舞的習俗，只是其意義內容與初鹿部落完全不一樣。"
"na kituvangsar ziya mu tu patalramaw pasizung, karasaasa mavulavulas semizung, 'inavaya malrazam ta kakuwayanan na awatranan 'aziya mu'atelr kema. nu piya pavalis tu kiruwan pureha semizung nazu na kituvangsar.","泰安部落有關sizung的意義用途，是作為敵我，初鹿最近這十幾年來，改變了青少年成年禮的儀式，在成年禮時必須接受跳sizung舞的考驗，每位加冠的青年逐一輪流跳sizung舞，為的是讓他們認識傳統的習俗以免失傳。"
"tu niruma'enan zi na kazu i palakuwan na trau ziya mu pulihu patra'tra' 'emiraw, salaw kasahasahar nu mena'u ta.","在換上了傳統服飾後開始跳sizung舞，在場的親友及眾人鼓掌歡呼贊揚，顯得非常可喜熱鬧。"
"na Yauncumin i Taiwan kanantu pinakavulavulay na line'utran lra na 'inupizan lra na dinaway ziya na ngelrungelrulr mu, mawmawu na tinu'etu' pukasa kana kinase'er.","台灣原住民在藝文的表現，可謂豐富多元，除了織繡品、編器品、陶製品之外，就屬木雕最受矚目。"
"kani i Pinuyumayan na Kasavakan zi na Katratripulr mu, kana mukezek mupasapasalr tu kinazuwan a awatr ziya zi maruwadi lra awlra mu, tu tinu'etu'an na kawi mu, puremararesan zi pukasa pakamelri tu ikavulay.","其中卑南族的建和與知本部落因往南遷徙時與昔日的排灣族已有血緣之故，木雕雷同的風格別具特色。"
"aziyu ziya saayhuwan temuwa'etu' nanta ma'inayan, kanta na palalisiyan na karuma'an lra zi na palakuwan lra mu, mitinu'etu'an peniya.","早期我們的男子幾乎都善於木雕，部落公廨或會所皆有雕像。"
"na ayawanan ziya tu ruma' na varat, na turak, na liveng, na travak, na tawlriwlr, na sizung,","頭目階級的家屋樑柱、壁板、置物箱、警鈴、sizung、"
"na surekuzan, na tavu'an (dukelan), na suzung, na karayup ('izus), na harutr na putamakuwan, na 'ungtruy, na takilr zi na pinieman ziya na kawi mu, mitinu'etu'an za pakavulay peniya.","拐杖、木臼、刀柄、木匙、木梳、菸盒、菸斗、杯子等等器面上皆多施刻紋樣。"
"harem na lralrakan ziya na ma'inayan mu, kasayhuwan parevuwa' za naniwanan kananta pinivalrayan, zi izu na mulihu kana temu'etu' na ayawan i Haku mu, mitrepa za pananadam temu'etu' kana trinautrau.","目前年輕輩的男人，會將木雕風格研發成部落文化產業的一部分，而部落知名木雕師哈古頭目以人像為主要教學課程。"
"semnenga kana zekalr i puyungan mu, ulra nantu inukasayan kana patakakesi za tinu'etu'an a ma'iza'izang na trinawutrau na kawi, salaw pakavulay i zekalr.","因此在部落每個街角都呈現了師生的巨大作品，營造、美化部落環境，以增添木雕藝術之美。"
"na vu'enin pinialrak za pidawariyan, zuwa na wadiyan semasaharana, maw na ma'iza'izangan i ruma' na pungadan, aziyu ziyan nu pungadan mu pungadanay kana tu ngadan na temuwamuwan za trungutrungulran,","嬰兒出生後數日，親友前來祝賀，由家中長者命名，以往名字多取自歷代祖先，"
"na trau i Pinuyumayan iniyan za nirukezang za kemuret puwangadan, mena'u ta kemay kana ma'izangan ta trau na 'azi muramawan za wari zi pungadan, ini na nirekudayan mualring kana kazu ziya i Taiwan na Dipung za tu iyadikes na muasalr zuwa i Taiwan.","不過卑南人並沒有清楚的命名規則。從年長族人不乏日名的現象來看，也反映了日本殖民統治的影響。"
"iturusanay a Mingkuk 25 kana 'ami pinialrak na ma'izangan mu marengay, nu pungadan ta kana alrak piyanguwayan kemay kananta temuwamuwan ma'iza'izangan i savak zi pungadan kana alrak,","根據民國二十五年前出生的長輩的說法，給孩子取名先從直系的祖父母的名字取名，"
